"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TNK_MN004","402","18761117","4.5","5","0"
"TNK_MN004","402","18761118","6.5","5","0"
"TNK_MN004","402","18761119","2.3","5","0"
"TNK_MN004","402","18761120","1","5","0"
"TNK_MN004","402","18761121","-1","5","0"
"TNK_MN004","402","18761122","-3","5","0"
"TNK_MN004","402","18761123","-4.8","5","0"
"TNK_MN004","402","18761124","-4.8","5","0"
"TNK_MN004","402","18761125","-1.5","5","0"
"TNK_MN004","402","18761126","-1.3","5","0"
"TNK_MN004","402","18761127","0.8","5","0"
"TNK_MN004","402","18761128","2.5","5","0"
"TNK_MN004","402","18761129","3.3","5","0"
"TNK_MN004","402","18761130","3.8","5","0"
"TNK_MN004","402","18761201","1.5","5","0"
"TNK_MN004","402","18761202","5.5","5","0"
"TNK_MN004","402","18761203","4.5","5","0"
"TNK_MN004","402","18761204","5.3","5","0"
"TNK_MN004","402","18761205","6.5","5","0"
"TNK_MN004","402","18761206","7","5","0"
"TNK_MN004","402","18761207","7.3","5","0"
"TNK_MN004","402","18761208","7.3","5","0"
"TNK_MN004","402","18761209","4.5","5","0"
"TNK_MN004","402","18761210","4.5","5","0"
"TNK_MN004","402","18761211","6","5","0"
"TNK_MN004","402","18761212","5.5","5","0"
"TNK_MN004","402","18761213","3","5","0"
"TNK_MN004","402","18761214","3.5","5","0"
"TNK_MN004","402","18761215","3.3","5","0"
"TNK_MN004","402","18761216","1","5","0"
"TNK_MN004","402","18761217","-1.5","5","0"
"TNK_MN004","402","18761218","-2","5","0"
"TNK_MN004","402","18761219","-0.3","5","0"
"TNK_MN004","402","18761220","-5","5","0"
"TNK_MN004","402","18761221","-7.5","5","0"
"TNK_MN004","402","18761222","-10.3","5","0"
"TNK_MN004","402","18761223","-15.5","5","0"
"TNK_MN004","402","18761224","-17.5","5","0"
"TNK_MN004","402","18761225","-17.3","5","0"
"TNK_MN004","402","18761226","-16.5","5","0"
"TNK_MN004","402","18761227","-16.8","5","0"
"TNK_MN004","402","18761228","-8.3","5","0"
"TNK_MN004","402","18761229","3.3","5","0"
"TNK_MN004","402","18761230","4.3","5","0"
"TNK_MN004","402","18761231","4.8","5","0"
"TNK_MN004","402","18770101","7.3","5","0"
"TNK_MN004","402","18770102","2.5","5","0"
"TNK_MN004","402","18770103","1.3","5","0"
"TNK_MN004","402","18770104","3","5","0"
"TNK_MN004","402","18770105","5.3","5","0"
"TNK_MN004","402","18770106","4","5","0"
"TNK_MN004","402","18770107","3.8","5","0"
"TNK_MN004","402","18770108","5","5","0"
"TNK_MN004","402","18770109","9.3","5","0"
"TNK_MN004","402","18770110","4","5","0"
"TNK_MN004","402","18770111","0.5","5","0"
"TNK_MN004","402","18770112","-0.3","5","0"
"TNK_MN004","402","18770113","-1.3","5","0"
"TNK_MN004","402","18770114","0.5","5","0"
"TNK_MN004","402","18770115","1.3","5","0"
"TNK_MN004","402","18770116","2","5","0"
"TNK_MN004","402","18770117","1.5","5","0"
"TNK_MN004","402","18770118","-1","5","0"
"TNK_MN004","402","18770119","-2.5","5","0"
"TNK_MN004","402","18770120","2.3","5","0"
"TNK_MN004","402","18770121","1.3","5","0"
"TNK_MN004","402","18770122","0.5","5","0"
"TNK_MN004","402","18770123","2","5","0"
"TNK_MN004","402","18770124","-0.8","5","0"
"TNK_MN004","402","18770125","-2.8","5","0"
"TNK_MN004","402","18770126","-5","5","0"
"TNK_MN004","402","18770127","-6","5","0"
"TNK_MN004","402","18770128","-4","5","0"
"TNK_MN004","402","18770129","2","5","0"
"TNK_MN004","402","18770130","1.5","5","0"
"TNK_MN004","402","18770131","1.3","5","0"
"TNK_MN004","402","18770201","-0.3","5","0"
"TNK_MN004","402","18770202","-0.8","5","0"
"TNK_MN004","402","18770203","-2.5","5","0"
"TNK_MN004","402","18770204","-0.3","5","0"
"TNK_MN004","402","18770205","2","5","0"
"TNK_MN004","402","18770206","2.5","5","0"
"TNK_MN004","402","18770207","3","5","0"
"TNK_MN004","402","18770208","4.5","5","0"
"TNK_MN004","402","18770209","4","5","0"
"TNK_MN004","402","18770210","2","5","0"
"TNK_MN004","402","18770211","1","5","0"
"TNK_MN004","402","18770212","0.8","5","0"
"TNK_MN004","402","18770213","-2.3","5","0"
"TNK_MN004","402","18770214","-5.8","5","0"
"TNK_MN004","402","18770215","-0.3","5","0"
"TNK_MN004","402","18770216","3.3","5","0"
"TNK_MN004","402","18770217","4.3","5","0"
"TNK_MN004","402","18770218","3.5","5","0"
"TNK_MN004","402","18770219","3.8","5","0"
"TNK_MN004","402","18770220","4.3","5","0"
