"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TXK_MN004","402","18760101","3.5","5","0"
"TXK_MN004","402","18760102","2.8","5","0"
"TXK_MN004","402","18760103","2.8","5","0"
"TXK_MN004","402","18760104","-1.8","5","0"
"TXK_MN004","402","18760105","-6.8","5","0"
"TXK_MN004","402","18760106","-4.5","5","0"
"TXK_MN004","402","18760107","-4.5","5","0"
"TXK_MN004","402","18760108","-6.8","5","0"
"TXK_MN004","402","18760109","-9.8","5","0"
"TXK_MN004","402","18760110","-6.2","5","0"
"TXK_MN004","402","18760111","-5.3","5","0"
"TXK_MN004","402","18760112","-3.5","5","0"
"TXK_MN004","402","18760113","-2.8","5","0"
"TXK_MN004","402","18760114","-2.3","5","0"
"TXK_MN004","402","18760115","-3","5","0"
"TXK_MN004","402","18760116","-0.8","5","0"
"TXK_MN004","402","18760117","-0.3","5","0"
"TXK_MN004","402","18760118","3.3","5","0"
"TXK_MN004","402","18760119","5.5","5","0"
"TXK_MN004","402","18760120","5.8","5","0"
"TXK_MN004","402","18760121","6","5","0"
"TXK_MN004","402","18760122","6","5","0"
"TXK_MN004","402","18760123","2.8","5","0"
"TXK_MN004","402","18760124","3.8","5","0"
"TXK_MN004","402","18760125","4.3","5","0"
"TXK_MN004","402","18760126","1.8","5","0"
"TXK_MN004","402","18760127","0.3","5","0"
"TXK_MN004","402","18760128","0.3","5","0"
"TXK_MN004","402","18760129","0.5","5","0"
"TXK_MN004","402","18760130","3","5","0"
"TXK_MN004","402","18760131","2.8","5","0"
"TXK_MN004","402","18760201","1.3","5","0"
"TXK_MN004","402","18760202","3.5","5","0"
"TXK_MN004","402","18760203","2","5","0"
"TXK_MN004","402","18760204","3.8","5","0"
"TXK_MN004","402","18760205","1.5","5","0"
"TXK_MN004","402","18760206","0.8","5","0"
"TXK_MN004","402","18760207","0.8","5","0"
"TXK_MN004","402","18760208","-0.3","5","0"
"TXK_MN004","402","18760209","-0.3","5","0"
"TXK_MN004","402","18760210","0.3","5","0"
"TXK_MN004","402","18760211","-2.8","5","0"
"TXK_MN004","402","18760212","0.8","5","0"
"TXK_MN004","402","18760213","-2.5","5","0"
"TXK_MN004","402","18760214","2.8","5","0"
"TXK_MN004","402","18760215","4.3","5","0"
"TXK_MN004","402","18760216","7.5","5","0"
"TXK_MN004","402","18760217","6.8","5","0"
"TXK_MN004","402","18760218","9.3","5","0"
"TXK_MN004","402","18760219","11.3","5","0"
"TXK_MN004","402","18760220","6.8","5","0"
"TXK_MN004","402","18760221","6.3","5","0"
"TXK_MN004","402","18760222","12.3","5","0"
"TXK_MN004","402","18760223","10.8","5","0"
"TXK_MN004","402","18760224","7.5","5","0"
"TXK_MN004","402","18760225","4.5","5","0"
"TXK_MN004","402","18760226","5.8","5","0"
"TXK_MN004","402","18760227","9.5","5","0"
"TXK_MN004","402","18760228","9.8","5","0"
"TXK_MN004","402","18760229","6.5","5","0"
"TXK_MN004","402","18760301","10","5","0"
"TXK_MN004","402","18760302","10.8","5","0"
"TXK_MN004","402","18760303","8.8","5","0"
"TXK_MN004","402","18760304","12.8","5","0"
"TXK_MN004","402","18760305","8.8","5","0"
"TXK_MN004","402","18760306","9.3","5","0"
"TXK_MN004","402","18760307","9","5","0"
"TXK_MN004","402","18760308","6.5","5","0"
"TXK_MN004","402","18760309","8","5","0"
"TXK_MN004","402","18760310","7.5","5","0"
"TXK_MN004","402","18760311","9.5","5","0"
"TXK_MN004","402","18760312","9","5","0"
"TXK_MN004","402","18760313","8.3","5","0"
"TXK_MN004","402","18760314","7","5","0"
"TXK_MN004","402","18760315","10","5","0"
"TXK_MN004","402","18760316","8.3","5","0"
"TXK_MN004","402","18760317","4.5","5","0"
"TXK_MN004","402","18760318","6.3","5","0"
"TXK_MN004","402","18760319","4.8","5","0"
"TXK_MN004","402","18760320","4","5","0"
"TXK_MN004","402","18760321","3.3","5","0"
"TXK_MN004","402","18760322","0.5","5","0"
"TXK_MN004","402","18760323","6.5","5","0"
"TXK_MN004","402","18760324","4.8","5","0"
"TXK_MN004","402","18760325","5","5","0"
"TXK_MN004","402","18760326","0.8","5","0"
"TXK_MN004","402","18760327","4","5","0"
"TXK_MN004","402","18760328","9","5","0"
"TXK_MN004","402","18760329","15.5","5","0"
"TXK_MN004","402","18760330","14.8","5","0"
"TXK_MN004","402","18760331","15","5","0"
"TXK_MN004","402","18760401","13.3","5","0"
"TXK_MN004","402","18760402","19.3","5","0"
"TXK_MN004","402","18760403","13.5","5","0"
"TXK_MN004","402","18760404","9.3","5","0"
"TXK_MN004","402","18760405","14","5","0"
"TXK_MN004","402","18760406","14","5","0"
"TXK_MN004","402","18760407","13","5","0"
"TXK_MN004","402","18760408","15","5","0"
"TXK_MN004","402","18760409","19.3","5","0"
"TXK_MN004","402","18760410","17","5","0"
"TXK_MN004","402","18760411","15.3","5","0"
"TXK_MN004","402","18760412","10.3","5","0"
"TXK_MN004","402","18760413","6.3","5","0"
"TXK_MN004","402","18760414","9.8","5","0"
"TXK_MN004","402","18760415","11","5","0"
"TXK_MN004","402","18760416","7","5","0"
"TXK_MN004","402","18760417","11.8","5","0"
"TXK_MN004","402","18760418","14","5","0"
"TXK_MN004","402","18760419","18.5","5","0"
"TXK_MN004","402","18760420","17.8","5","0"
"TXK_MN004","402","18760421","19","5","0"
"TXK_MN004","402","18760422","13","5","0"
"TXK_MN004","402","18760423","17.3","5","0"
"TXK_MN004","402","18760424","10","5","0"
"TXK_MN004","402","18760425","13.3","5","0"
"TXK_MN004","402","18760426","15","5","0"
"TXK_MN004","402","18760427","11.3","5","0"
"TXK_MN004","402","18760428","12.8","5","0"
"TXK_MN004","402","18760429","16.8","5","0"
"TXK_MN004","402","18760430","18.5","5","0"
"TXK_MN004","402","18760501","17.3","5","0"
"TXK_MN004","402","18760502","11.5","5","0"
"TXK_MN004","402","18760503","10.5","5","0"
"TXK_MN004","402","18760504","11","5","0"
"TXK_MN004","402","18760505","13","5","0"
"TXK_MN004","402","18760506","14.5","5","0"
"TXK_MN004","402","18760507","9.5","5","0"
"TXK_MN004","402","18760508","9.3","5","0"
"TXK_MN004","402","18760509","10.8","5","0"
"TXK_MN004","402","18760510","12.5","5","0"
"TXK_MN004","402","18760511","11.3","5","0"
"TXK_MN004","402","18760512","11","5","0"
"TXK_MN004","402","18760513","11.8","5","0"
"TXK_MN004","402","18760514","11","5","0"
"TXK_MN004","402","18760515","12.8","5","0"
"TXK_MN004","402","18760516","12.5","5","0"
"TXK_MN004","402","18760517","15.8","5","0"
"TXK_MN004","402","18760518","16.8","5","0"
"TXK_MN004","402","18760519","9","5","0"
"TXK_MN004","402","18760520","13.3","5","0"
"TXK_MN004","402","18760521","17.3","5","0"
"TXK_MN004","402","18760522","16.3","5","0"
"TXK_MN004","402","18760523","19.3","5","0"
"TXK_MN004","402","18760524","18.3","5","0"
"TXK_MN004","402","18760525","20.3","5","0"
"TXK_MN004","402","18760526","15.3","5","0"
"TXK_MN004","402","18760527","13.5","5","0"
"TXK_MN004","402","18760528","15.5","5","0"
"TXK_MN004","402","18760529","19.5","5","0"
"TXK_MN004","402","18760530","21.3","5","0"
"TXK_MN004","402","18760531","25","5","0"
"TXK_MN004","402","18760601","14.3","5","0"
"TXK_MN004","402","18760602","17.3","5","0"
"TXK_MN004","402","18760603","25.3","5","0"
"TXK_MN004","402","18760604","21.5","5","0"
"TXK_MN004","402","18760605","22.8","5","0"
"TXK_MN004","402","18760606","26.5","5","0"
"TXK_MN004","402","18760607","28.8","5","0"
"TXK_MN004","402","18760608","20","5","0"
"TXK_MN004","402","18760609","28","5","0"
"TXK_MN004","402","18760610","23.8","5","0"
"TXK_MN004","402","18760611","23.8","5","0"
"TXK_MN004","402","18760612","24","5","0"
"TXK_MN004","402","18760613","23.5","5","0"
"TXK_MN004","402","18760614","21.5","5","0"
"TXK_MN004","402","18760615","23","5","0"
"TXK_MN004","402","18760616","24.5","5","0"
"TXK_MN004","402","18760617","18.8","5","0"
"TXK_MN004","402","18760618","23.3","5","0"
"TXK_MN004","402","18760619","24","5","0"
"TXK_MN004","402","18760620","23.8","5","0"
"TXK_MN004","402","18760621","25.3","5","0"
"TXK_MN004","402","18760622","25.5","5","0"
"TXK_MN004","402","18760623","21","5","0"
"TXK_MN004","402","18760624","20","5","0"
"TXK_MN004","402","18760625","20","5","0"
"TXK_MN004","402","18760626","23","5","0"
"TXK_MN004","402","18760627","22.5","5","0"
"TXK_MN004","402","18760628","25.3","5","0"
"TXK_MN004","402","18760629","25.3","5","0"
"TXK_MN004","402","18760630","23.3","5","0"
"TXK_MN004","402","18760701","22.5","5","0"
"TXK_MN004","402","18760702","20.5","5","0"
"TXK_MN004","402","18760703","24","5","0"
"TXK_MN004","402","18760704","23","5","0"
"TXK_MN004","402","18760705","23.8","5","0"
"TXK_MN004","402","18760706","25","5","0"
"TXK_MN004","402","18760707","30","5","0"
"TXK_MN004","402","18760708","30.8","5","0"
"TXK_MN004","402","18760709","26.3","5","0"
"TXK_MN004","402","18760710","28.3","5","0"
"TXK_MN004","402","18760711","22.3","5","0"
"TXK_MN004","402","18760712","22.5","5","0"
"TXK_MN004","402","18760713","21.3","5","0"
"TXK_MN004","402","18760714","22.3","5","0"
"TXK_MN004","402","18760715","23.8","5","0"
"TXK_MN004","402","18760716","23.5","5","0"
"TXK_MN004","402","18760717","23.5","5","0"
"TXK_MN004","402","18760718","21","5","0"
"TXK_MN004","402","18760719","18.3","5","0"
"TXK_MN004","402","18760720","21.8","5","0"
"TXK_MN004","402","18760721","22.3","5","0"
"TXK_MN004","402","18760722","23.8","5","0"
"TXK_MN004","402","18760723","26.3","5","0"
"TXK_MN004","402","18760724","28.8","5","0"
"TXK_MN004","402","18760725","28.8","5","0"
"TXK_MN004","402","18760726","25.5","5","0"
"TXK_MN004","402","18760727","29.8","5","0"
"TXK_MN004","402","18760728","23.8","5","0"
"TXK_MN004","402","18760729","23","5","0"
"TXK_MN004","402","18760730","23.8","5","0"
"TXK_MN004","402","18760731","29.5","5","0"
"TXK_MN004","402","18760801","24","5","0"
"TXK_MN004","402","18760802","24.3","5","0"
"TXK_MN004","402","18760803","26.3","5","0"
"TXK_MN004","402","18760804","25.5","5","0"
"TXK_MN004","402","18760805","28","5","0"
"TXK_MN004","402","18760806","21.5","5","0"
"TXK_MN004","402","18760807","25","5","0"
"TXK_MN004","402","18760808","26.3","5","0"
"TXK_MN004","402","18760809","24.5","5","0"
"TXK_MN004","402","18760810","24","5","0"
"TXK_MN004","402","18760811","25.3","5","0"
"TXK_MN004","402","18760812","25.8","5","0"
"TXK_MN004","402","18760813","27.3","5","0"
"TXK_MN004","402","18760814","28.3","5","0"
"TXK_MN004","402","18760815","29.8","5","0"
"TXK_MN004","402","18760816","24.8","5","0"
"TXK_MN004","402","18760817","22.3","5","0"
"TXK_MN004","402","18760818","21.8","5","0"
"TXK_MN004","402","18760819","25.3","5","0"
"TXK_MN004","402","18760820","28","5","0"
"TXK_MN004","402","18760821","30.3","5","0"
"TXK_MN004","402","18760822","26","5","0"
"TXK_MN004","402","18760823","24.5","5","0"
"TXK_MN004","402","18760824","20.3","5","0"
"TXK_MN004","402","18760825","29.5","5","0"
"TXK_MN004","402","18760826","19","5","0"
"TXK_MN004","402","18760827","18.8","5","0"
"TXK_MN004","402","18760828","18.8","5","0"
"TXK_MN004","402","18760829","18.5","5","0"
"TXK_MN004","402","18760830","19","5","0"
"TXK_MN004","402","18760831","18.5","5","0"
"TXK_MN004","402","18760901","15.3","5","0"
"TXK_MN004","402","18760902","19","5","0"
"TXK_MN004","402","18760903","18.8","5","0"
"TXK_MN004","402","18760904","18.3","5","0"
"TXK_MN004","402","18760905","24.5","5","0"
"TXK_MN004","402","18760906","26.3","5","0"
"TXK_MN004","402","18760907","21","5","0"
"TXK_MN004","402","18760908","18.5","5","0"
"TXK_MN004","402","18760909","17","5","0"
"TXK_MN004","402","18760910","17.5","5","0"
"TXK_MN004","402","18760911","15.8","5","0"
"TXK_MN004","402","18760912","17","5","0"
"TXK_MN004","402","18760913","17.8","5","0"
"TXK_MN004","402","18760914","19","5","0"
"TXK_MN004","402","18760915","14.5","5","0"
"TXK_MN004","402","18760916","14.5","5","0"
"TXK_MN004","402","18760917","16.8","5","0"
"TXK_MN004","402","18760918","16.3","5","0"
"TXK_MN004","402","18760919","16.3","5","0"
"TXK_MN004","402","18760920","14","5","0"
"TXK_MN004","402","18760921","14.5","5","0"
"TXK_MN004","402","18760922","15.5","5","0"
"TXK_MN004","402","18760923","16.3","5","0"
"TXK_MN004","402","18760924","14.5","5","0"
"TXK_MN004","402","18760925","17.3","5","0"
"TXK_MN004","402","18760926","16.5","5","0"
"TXK_MN004","402","18760927","16","5","0"
"TXK_MN004","402","18760928","18.5","5","0"
"TXK_MN004","402","18760929","17.5","5","0"
"TXK_MN004","402","18760930","16","5","0"
"TXK_MN004","402","18761001","15","5","0"
"TXK_MN004","402","18761002","13.5","5","0"
"TXK_MN004","402","18761003","14","5","0"
"TXK_MN004","402","18761004","14.8","5","0"
"TXK_MN004","402","18761005","19.5","5","0"
"TXK_MN004","402","18761006","19.5","5","0"
"TXK_MN004","402","18761007","21.8","5","0"
"TXK_MN004","402","18761008","21.3","5","0"
"TXK_MN004","402","18761009","21.5","5","0"
"TXK_MN004","402","18761010","20.8","5","0"
"TXK_MN004","402","18761011","21.5","5","0"
"TXK_MN004","402","18761012","22.5","5","0"
"TXK_MN004","402","18761013","22.3","5","0"
"TXK_MN004","402","18761014","22.8","5","0"
"TXK_MN004","402","18761015","18.8","5","0"
"TXK_MN004","402","18761016","17.5","5","0"
"TXK_MN004","402","18761017","19","5","0"
"TXK_MN004","402","18761018","15.3","5","0"
"TXK_MN004","402","18761019","11.8","5","0"
"TXK_MN004","402","18761020","6.5","5","0"
"TXK_MN004","402","18761021","7.3","5","0"
"TXK_MN004","402","18761022","8","5","0"
"TXK_MN004","402","18761023","8.3","5","0"
"TXK_MN004","402","18761024","12","5","0"
"TXK_MN004","402","18761025","10.3","5","0"
"TXK_MN004","402","18761026","9.5","5","0"
"TXK_MN004","402","18761027","10.5","5","0"
"TXK_MN004","402","18761028","10.5","5","0"
"TXK_MN004","402","18761029","11.5","5","0"
"TXK_MN004","402","18761030","9.8","5","0"
"TXK_MN004","402","18761031","7","5","0"
"TXK_MN004","402","18761101","6.8","5","0"
"TXK_MN004","402","18761102","7.8","5","0"
"TXK_MN004","402","18761103","9.3","5","0"
"TXK_MN004","402","18761104","5.8","5","0"
"TXK_MN004","402","18761105","2.8","5","0"
"TXK_MN004","402","18761106","2.3","5","0"
"TXK_MN004","402","18761107","2","5","0"
"TXK_MN004","402","18761108","0.5","5","0"
"TXK_MN004","402","18761109","-0.8","5","0"
"TXK_MN004","402","18761110","-1.5","5","0"
"TXK_MN004","402","18761111","-2.8","5","0"
"TXK_MN004","402","18761112","-1.5","5","0"
"TXK_MN004","402","18761113","2.3","5","0"
"TXK_MN004","402","18761114","7.8","5","0"
"TXK_MN004","402","18761115","7.5","5","0"
"TXK_MN004","402","18761116","6.8","5","0"
"TXK_MN004","402","18761117","7.5","5","0"
"TXK_MN004","402","18761118","10.3","5","0"
"TXK_MN004","402","18761119","7","5","0"
"TXK_MN004","402","18761120","5.3","5","0"
"TXK_MN004","402","18761121","1.5","5","0"
"TXK_MN004","402","18761122","0.8","5","0"
"TXK_MN004","402","18761123","-1.5","5","0"
"TXK_MN004","402","18761124","-0.5","5","0"
"TXK_MN004","402","18761125","-0.3","5","0"
"TXK_MN004","402","18761126","2.5","5","0"
"TXK_MN004","402","18761127","5.3","5","0"
"TXK_MN004","402","18761128","8","5","0"
"TXK_MN004","402","18761129","7.3","5","0"
"TXK_MN004","402","18761130","7","5","0"
"TXK_MN004","402","18761201","5.8","5","0"
"TXK_MN004","402","18761202","10.5","5","0"
"TXK_MN004","402","18761203","10.3","5","0"
"TXK_MN004","402","18761204","6.6","5","0"
"TXK_MN004","402","18761205","10.8","5","0"
"TXK_MN004","402","18761206","12.5","5","0"
"TXK_MN004","402","18761207","9.8","5","0"
"TXK_MN004","402","18761208","10.5","5","0"
"TXK_MN004","402","18761209","8.3","5","0"
"TXK_MN004","402","18761210","8","5","0"
"TXK_MN004","402","18761211","6.8","5","0"
"TXK_MN004","402","18761212","6.8","5","0"
"TXK_MN004","402","18761213","6","5","0"
"TXK_MN004","402","18761214","6.3","5","0"
"TXK_MN004","402","18761215","5","5","0"
"TXK_MN004","402","18761216","3.3","5","0"
"TXK_MN004","402","18761217","1.3","5","0"
"TXK_MN004","402","18761218","0.8","5","0"
"TXK_MN004","402","18761219","3.3","5","0"
"TXK_MN004","402","18761220","3.3","5","0"
"TXK_MN004","402","18761221","-5","5","0"
"TXK_MN004","402","18761222","-7.3","5","0"
"TXK_MN004","402","18761223","-9.3","5","0"
"TXK_MN004","402","18761224","-15.3","5","0"
"TXK_MN004","402","18761225","-11","5","0"
"TXK_MN004","402","18761226","-11.5","5","0"
"TXK_MN004","402","18761227","-8","5","0"
"TXK_MN004","402","18761228","3.3","5","0"
"TXK_MN004","402","18761229","7","5","0"
"TXK_MN004","402","18761230","8","5","0"
"TXK_MN004","402","18761231","8","5","0"
"TXK_MN004","402","18770101","11","5","0"
"TXK_MN004","402","18770102","9.3","5","0"
"TXK_MN004","402","18770103","3.5","5","0"
"TXK_MN004","402","18770104","8","5","0"
"TXK_MN004","402","18770105","7.8","5","0"
"TXK_MN004","402","18770106","9","5","0"
"TXK_MN004","402","18770107","7.5","5","0"
"TXK_MN004","402","18770108","9.8","5","0"
"TXK_MN004","402","18770109","13.8","5","0"
"TXK_MN004","402","18770110","9.8","5","0"
"TXK_MN004","402","18770111","4.3","5","0"
"TXK_MN004","402","18770112","1.3","5","0"
"TXK_MN004","402","18770113","1.3","5","0"
"TXK_MN004","402","18770114","2.3","5","0"
"TXK_MN004","402","18770115","2.8","5","0"
"TXK_MN004","402","18770116","6.5","5","0"
"TXK_MN004","402","18770117","4.3","5","0"
"TXK_MN004","402","18770118","2.8","5","0"
"TXK_MN004","402","18770119","3.5","5","0"
"TXK_MN004","402","18770120","7.5","5","0"
"TXK_MN004","402","18770121","5.3","5","0"
"TXK_MN004","402","18770122","4","5","0"
"TXK_MN004","402","18770123","3.5","5","0"
"TXK_MN004","402","18770124","3","5","0"
"TXK_MN004","402","18770125","1.5","5","0"
"TXK_MN004","402","18770126","-1.8","5","0"
"TXK_MN004","402","18770127","-3.8","5","0"
"TXK_MN004","402","18770128","3","5","0"
"TXK_MN004","402","18770129","5.3","5","0"
"TXK_MN004","402","18770130","6.3","5","0"
"TXK_MN004","402","18770131","3.3","5","0"
"TXK_MN004","402","18770201","2","5","0"
"TXK_MN004","402","18770202","2.8","5","0"
"TXK_MN004","402","18770203","2.8","5","0"
"TXK_MN004","402","18770204","4","5","0"
"TXK_MN004","402","18770205","4.5","5","0"
"TXK_MN004","402","18770206","6.8","5","0"
"TXK_MN004","402","18770207","9.8","5","0"
"TXK_MN004","402","18770208","8.3","5","0"
"TXK_MN004","402","18770209","7","5","0"
"TXK_MN004","402","18770210","7.8","5","0"
"TXK_MN004","402","18770211","6.5","5","0"
"TXK_MN004","402","18770212","6.5","5","0"
"TXK_MN004","402","18770213","1.5","5","0"
"TXK_MN004","402","18770214","0.5","5","0"
"TXK_MN004","402","18770215","5.5","5","0"
"TXK_MN004","402","18770216","9.5","5","0"
"TXK_MN004","402","18770217","8.8","5","0"
"TXK_MN004","402","18770218","5","5","0"
"TXK_MN004","402","18770219","8.8","5","0"
"TXK_MN004","402","18770220","8","5","0"
"TXK_MN004","402","18770221","8.3","5","0"
"TXK_MN004","402","18770222","5.5","5","0"
"TXK_MN004","402","18770223","3.3","5","0"
"TXK_MN004","402","18770224","4.5","5","0"
"TXK_MN004","402","18770225","7.8","5","0"
"TXK_MN004","402","18770226","5","5","0"
"TXK_MN004","402","18770227","2.5","5","0"
"TXK_MN004","402","18770228","0.5","5","0"
"TXK_MN004","402","18770301","-1.5","5","0"
"TXK_MN004","402","18770302","-0.3","5","0"
"TXK_MN004","402","18770303","2","5","0"
"TXK_MN004","402","18770304","4.3","5","0"
"TXK_MN004","402","18770305","4.5","5","0"
"TXK_MN004","402","18770306","3.5","5","0"
"TXK_MN004","402","18770307","3.3","5","0"
"TXK_MN004","402","18770308","2.5","5","0"
"TXK_MN004","402","18770309","0.5","5","0"
"TXK_MN004","402","18770310","-0.8","5","0"
"TXK_MN004","402","18770311","0.5","5","0"
"TXK_MN004","402","18770312","4","5","0"
"TXK_MN004","402","18770313","4.8","5","0"
"TXK_MN004","402","18770314","7.5","5","0"
"TXK_MN004","402","18770315","6.8","5","0"
"TXK_MN004","402","18770316","7.5","5","0"
"TXK_MN004","402","18770317","6.3","5","0"
"TXK_MN004","402","18770318","7","5","0"
"TXK_MN004","402","18770319","9.8","5","0"
"TXK_MN004","402","18770320","3.8","5","0"
"TXK_MN004","402","18770321","7.8","5","0"
"TXK_MN004","402","18770322","7","5","0"
"TXK_MN004","402","18770323","4.8","5","0"
"TXK_MN004","402","18770324","6.3","5","0"
"TXK_MN004","402","18770325","12","5","0"
"TXK_MN004","402","18770326","14","5","0"
"TXK_MN004","402","18770327","14.5","5","0"
"TXK_MN004","402","18770328","11.8","5","0"
"TXK_MN004","402","18770329","11.3","5","0"
"TXK_MN004","402","18770330","10.3","5","0"
"TXK_MN004","402","18770331","11.3","5","0"
"TXK_MN004","402","18770401","8.5","5","0"
"TXK_MN004","402","18770402","8.3","5","0"
"TXK_MN004","402","18770403","9","5","0"
"TXK_MN004","402","18770404","11","5","0"
"TXK_MN004","402","18770405","10","5","0"
"TXK_MN004","402","18770406","15","5","0"
"TXK_MN004","402","18770407","15.3","5","0"
"TXK_MN004","402","18770408","17.5","5","0"
"TXK_MN004","402","18770409","20.3","5","0"
"TXK_MN004","402","18770410","22.3","5","0"
"TXK_MN004","402","18770411","20.8","5","0"
"TXK_MN004","402","18770412","11","5","0"
"TXK_MN004","402","18770413","10.5","5","0"
"TXK_MN004","402","18770414","7.5","5","0"
"TXK_MN004","402","18770415","5.8","5","0"
"TXK_MN004","402","18770416","7.5","5","0"
"TXK_MN004","402","18770417","7.8","5","0"
"TXK_MN004","402","18770418","6","5","0"
"TXK_MN004","402","18770419","10.5","5","0"
"TXK_MN004","402","18770420","6.5","5","0"
"TXK_MN004","402","18770421","3.3","5","0"
"TXK_MN004","402","18770422","4.3","5","0"
"TXK_MN004","402","18770423","7.8","5","0"
"TXK_MN004","402","18770424","8.3","5","0"
"TXK_MN004","402","18770425","6","5","0"
"TXK_MN004","402","18770426","6.5","5","0"
"TXK_MN004","402","18770427","8","5","0"
"TXK_MN004","402","18770428","15.3","5","0"
"TXK_MN004","402","18770429","10.8","5","0"
"TXK_MN004","402","18770430","13.5","5","0"
"TXK_MN004","402","18770501","11","5","0"
"TXK_MN004","402","18770502","9","5","0"
"TXK_MN004","402","18770503","7.8","5","0"
"TXK_MN004","402","18770504","10","5","0"
"TXK_MN004","402","18770505","10.8","5","0"
"TXK_MN004","402","18770506","10.8","5","0"
"TXK_MN004","402","18770507","14","5","0"
"TXK_MN004","402","18770508","13.5","5","0"
"TXK_MN004","402","18770509","18","5","0"
"TXK_MN004","402","18770510","18.5","5","0"
"TXK_MN004","402","18770511","17.3","5","0"
"TXK_MN004","402","18770512","19.5","5","0"
"TXK_MN004","402","18770513","19.8","5","0"
"TXK_MN004","402","18770514","18","5","0"
"TXK_MN004","402","18770515","18.8","5","0"
"TXK_MN004","402","18770516","17.3","5","0"
"TXK_MN004","402","18770517","17.8","5","0"
"TXK_MN004","402","18770518","20.8","5","0"
"TXK_MN004","402","18770519","15.8","5","0"
"TXK_MN004","402","18770520","10.3","5","0"
"TXK_MN004","402","18770521","10.8","5","0"
"TXK_MN004","402","18770522","11","5","0"
"TXK_MN004","402","18770523","14.8","5","0"
"TXK_MN004","402","18770524","14.5","5","0"
"TXK_MN004","402","18770525","14","5","0"
"TXK_MN004","402","18770526","16.5","5","0"
"TXK_MN004","402","18770527","17.8","5","0"
"TXK_MN004","402","18770528","23.8","5","0"
"TXK_MN004","402","18770529","20","5","0"
"TXK_MN004","402","18770530","19.3","5","0"
"TXK_MN004","402","18770531","21.8","5","0"
"TXK_MN004","402","18770601","23.3","5","0"
"TXK_MN004","402","18770602","21","5","0"
"TXK_MN004","402","18770603","25","5","0"
"TXK_MN004","402","18770604","28.8","5","0"
"TXK_MN004","402","18770605","32","5","0"
"TXK_MN004","402","18770606","29.3","5","0"
"TXK_MN004","402","18770607","23.3","5","0"
"TXK_MN004","402","18770608","26.8","5","0"
"TXK_MN004","402","18770609","29.3","5","0"
"TXK_MN004","402","18770610","31","5","0"
"TXK_MN004","402","18770611","28.5","5","0"
"TXK_MN004","402","18770612","29.8","5","0"
"TXK_MN004","402","18770613","18.3","5","0"
"TXK_MN004","402","18770614","19.8","5","0"
"TXK_MN004","402","18770615","21.5","5","0"
"TXK_MN004","402","18770616","20","5","0"
"TXK_MN004","402","18770617","22.5","5","0"
"TXK_MN004","402","18770618","26","5","0"
"TXK_MN004","402","18770619","28.8","5","0"
"TXK_MN004","402","18770620","26.5","5","0"
"TXK_MN004","402","18770621","25.5","5","0"
"TXK_MN004","402","18770622","25.8","5","0"
"TXK_MN004","402","18770623","25.8","5","0"
"TXK_MN004","402","18770624","20.3","5","0"
"TXK_MN004","402","18770625","20.3","5","0"
"TXK_MN004","402","18770626","23.5","5","0"
"TXK_MN004","402","18770627","21","5","0"
"TXK_MN004","402","18770628","18.8","5","0"
"TXK_MN004","402","18770629","21.3","5","0"
"TXK_MN004","402","18770630","26.8","5","0"
"TXK_MN004","402","18770701","28.5","5","0"
"TXK_MN004","402","18770702","25.3","5","0"
"TXK_MN004","402","18770703","21","5","0"
"TXK_MN004","402","18770704","23.3","5","0"
"TXK_MN004","402","18770705","20.5","5","0"
"TXK_MN004","402","18770706","25.8","5","0"
"TXK_MN004","402","18770707","20.5","5","0"
"TXK_MN004","402","18770708","20","5","0"
"TXK_MN004","402","18770709","18.8","5","0"
"TXK_MN004","402","18770710","17.8","5","0"
"TXK_MN004","402","18770711","23","5","0"
"TXK_MN004","402","18770712","23.3","5","0"
"TXK_MN004","402","18770713","26.5","5","0"
"TXK_MN004","402","18770714","26","5","0"
"TXK_MN004","402","18770715","29.8","5","0"
"TXK_MN004","402","18770716","22.3","5","0"
"TXK_MN004","402","18770717","25","5","0"
"TXK_MN004","402","18770718","22.8","5","0"
"TXK_MN004","402","18770719","21.6","5","0"
"TXK_MN004","402","18770720","23.4","5","0"
"TXK_MN004","402","18770721","20.5","5","0"
"TXK_MN004","402","18770722","23.3","5","0"
"TXK_MN004","402","18770723","29.5","5","0"
"TXK_MN004","402","18770724","33","5","0"
"TXK_MN004","402","18770725","26.1","5","0"
"TXK_MN004","402","18770726","24.8","5","0"
"TXK_MN004","402","18770727","18.8","5","0"
"TXK_MN004","402","18770728","20.8","5","0"
"TXK_MN004","402","18770729","21.8","5","0"
"TXK_MN004","402","18770730","21.5","5","0"
"TXK_MN004","402","18770731","24.8","5","0"
"TXK_MN004","402","18770801","26.6","5","0"
"TXK_MN004","402","18770802","20.8","5","0"
"TXK_MN004","402","18770803","18","5","0"
"TXK_MN004","402","18770804","16.9","5","0"
"TXK_MN004","402","18770805","18.1","5","0"
"TXK_MN004","402","18770806","19.8","5","0"
"TXK_MN004","402","18770807","25.3","5","0"
"TXK_MN004","402","18770808","29","5","0"
"TXK_MN004","402","18770809","22","5","0"
"TXK_MN004","402","18770810","24.8","5","0"
"TXK_MN004","402","18770811","25","5","0"
"TXK_MN004","402","18770812","20.5","5","0"
